ชื่อสินค้า,รหัสโรงงาน,คลังสินค้า,< 1 วัน,< 1 วัน,< 1 วัน, 1 - 2 วัน, 1 - 2 วัน, 1 - 2 วัน, 3 - 3 วัน, 3 - 3 วัน, 3 - 3 วัน, 4 - 4 วัน, 4 - 4 วัน, 4 - 4 วัน,> 4 วัน,> 4 วัน,> 4 วัน,รหัสสินค้า,SAP,รหัสโรงงาน,รหัสคลัง
23039556-หมูบดปนมัน 30%,564510-โรงชำแหละสุกร ทุ่งสง,คลังสินค้า-บริษัท,,0,0,,11,216.92,,0,0,,0,0,,0,0,23039556,23039556,564510,900
,,734010-โรงชำแหละสุกรและแปรรูปมะกอกเหนือ,,17,85,,3,15,,0,0,,0,0,,0,0,,,,
23039556-หมูบดปนมัน 30%,734010-โรงชำแหละสุกรและแปรรูปมะกอกเหนือ,คลังสินค้า Chill,,17,85,,3,15,,0,0,,0,0,,0,0,23039556,23039556,734010,900
,,734610-โรงชำแหละสุกร ทุ่งกง(สุราษฎร์ธานี),,24,120,,62,310,,0,0,,0,0,,0,0,,,,
23039556-หมูบดปนมัน 30%,734610-โรงชำแหละสุกร ทุ่งกง(สุราษฎร์ธานี),คลังสินค้า-บริษัท,,24,120,,62,310,,0,0,,0,0,,0,0,23039556,23039556,734610,900
,,รหัสสินค้า:23039657-เนื้อไหล่แต่ง -WIP,,8,97.35,,100,"1,266.81",,0,0,,0,0,,0,0,,,,
,,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),,8,97.35,,100,"1,266.81",,0,0,,0,0,,0,0,,,,
23039657-เนื้อไหล่แต่ง -WIP,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),คลังสินค้า-FG,,8,97.35,,100,"1,266.81",,0,0,,0,0,,0,0,23039657,23039657,412410,900
,,รหัสสินค้า:23039658-สะโพกแต่ง -WIP,,0,0,,114,"1,398.41",,0,0,,0,0,,172,"2,022.49",,,,
,,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),,0,0,,114,"1,398.41",,0,0,,0,0,,0,0,,,,
23039658-สะโพกแต่ง -WIP,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),คลังสินค้า-FG,,0,0,,114,"1,398.41",,0,0,,0,0,,0,0,23039658,23039658,412410,900
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,0,0,,0,0,,0,0,,172,"2,022.49",,,,
23039658-สะโพกแต่ง -WIP,412810-โรงชำแหละสุกร กาญจนบุรี,คลัง Cold (0100),,0,0,,0,0,,0,0,,0,0,,172,"2,022.49",23039658,23039658,412810,100
,,รหัสสินค้า:23039662-สันนอกแต่ง -WIP,,0,0,,96,"1,092.46",,0,0,,25,292.84,,206,"2,276.55",,,,
,,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,,0,0,,78,906.79,,0,0,,25,292.84,,20,241.82,,,,
23039662-สันนอกแต่ง -WIP,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,คลังสินค้า <cold>,,0,0,,78,906.79,,0,0,,25,292.84,,0,0,23039662,23039662,262110,100
23039662-สันนอกแต่ง -WIP,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,คลังผลิต (0900),,0,0,,0,0,,0,0,,0,0,,20,241.82,23039662,23039662,262110,900
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,18,185.67,,0,0,,0,0,,166,"1,798.08",,,,
23039662-สันนอกแต่ง -WIP,412810-โรงชำแหละสุกร กาญจนบุรี,คลัง Cold (0100),,0,0,,18,185.67,,0,0,,0,0,,166,"1,798.08",23039662,23039662,412810,100
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,0,0,,0,0,,0,0,,20,236.65,,,,
23039662-สันนอกแต่ง -WIP,589110-โรงชำแหละสุกรหนองคาย,คลังห้อง Cold,,0,0,,0,0,,0,0,,0,0,,20,236.65,23039662,23039662,589110,100
,,รหัสสินค้า:23039664-สันนอก(เตรียมสไลซ์) -WIP,,27,276.4,,189,"2,148.15",,11,109.27,,27,318.5,,301,"3,713.46",,,,
,,262010-HUB สุกรตัดแต่ง-สุรินทร์,,0,0,,5,49.7,,0,0,,26,309.4,,17,207.5,,,,
23039664-สันนอก(เตรียมสไลซ์) -WIP,262010-HUB สุกรตัดแต่ง-สุรินทร์,คลังสินค้า <cold>,,0,0,,5,49.7,,0,0,,26,309.4,,17,207.5,23039664,23039664,262010,100
,,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,,0,0,,38,469.63,,0,0,,0,0,,21,256.09,,,,
23039664-สันนอก(เตรียมสไลซ์) -WIP,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,คลังสินค้า <cold>,,0,0,,38,469.63,,0,0,,0,0,,21,256.09,23039664,23039664,262110,100
,,410610-โรงชำแหละสุกร หนองบัวลำภู,,0,0,,0,0,,0,0,,0,0,,22,262.35,,,,
23039664-สันนอก(เตรียมสไลซ์) -WIP,410610-โรงชำแหละสุกร หนองบัวลำภู,คลัง Frozen,,0,0,,0,0,,0,0,,0,0,,22,262.35,23039664,23039664,410610,100
,,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),,0,0,,138,"1,554.44",,0,0,,0,0,,45,475.66,,,,
23039664-สันนอก(เตรียมสไลซ์) -WIP,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),คลังสินค้า-FG,,0,0,,138,"1,554.44",,0,0,,0,0,,45,475.66,23039664,23039664,412410,900
,,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,,0,0,,0,0,,0,0,,0,0,,15,307.7,,,,
23039664-สันนอก(เตรียมสไลซ์) -WIP,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,คลังสินค้า-FG (0010),,0,0,,0,0,,0,0,,0,0,,6,123.39,23039664,23039664,539910,10
23039664-สันนอก(เตรียมสไลซ์) -WIP,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,คลังผลิต (0900),,0,0,,0,0,,0,0,,0,0,,9,184.31,23039664,23039664,539910,900
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,0,0,,0,0,,0,0,,158,"1,993.23",,,,
23039664-สันนอก(เตรียมสไลซ์) -WIP,589110-โรงชำแหละสุกรหนองคาย,คลังห้อง Cold,,0,0,,0,0,,0,0,,0,0,,158,"1,993.23",23039664,23039664,589110,100
,,642710-HUB สุกรตัดแต่ง-แม่คือ,,0,0,,0,0,,0,0,,1,9.1,,8,86.11,,,,
23039664-สันนอก(เตรียมสไลซ์) -WIP,642710-HUB สุกรตัดแต่ง-แม่คือ,คลังสินค้า-FG,,0,0,,0,0,,0,0,,1,9.1,,8,86.11,23039664,23039664,642710,900
,,643510-โรงชำแหละสุกรแพร่,,27,276.4,,8,74.38,,11,109.27,,0,0,,15,124.82,,,,
23039664-สันนอก(เตรียมสไลซ์) -WIP,643510-โรงชำแหละสุกรแพร่,คลังสินค้า Chill,,27,276.4,,8,74.38,,11,109.27,,0,0,,15,124.82,23039664,23039664,643510,900
,,รหัสสินค้า:23039666-สันคอแต่ง -WIP,,0,0,,42,527.51,,0,0,,0,0,,57,695.31,,,,
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,42,527.51,,0,0,,0,0,,57,695.31,,,,
23039666-สันคอแต่ง -WIP,412810-โรงชำแหละสุกร กาญจนบุรี,คลัง Cold (0100),,0,0,,42,527.51,,0,0,,0,0,,57,695.31,23039666,23039666,412810,100
,,รหัสสินค้า:23039668-สันคอ(เตรียมสไลซ์) -WIP,,33,432.2,,216,"2,801.88",,6,71.33,,59,792.91,,464,"6,125.26",,,,
,,262010-HUB สุกรตัดแต่ง-สุรินทร์,,0,0,,14,192,,0,0,,5,70.95,,1,12.9,,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,262010-HUB สุกรตัดแต่ง-สุรินทร์,คลังสินค้า <cold>,,0,0,,14,192,,0,0,,5,70.95,,1,12.9,23039668,23039668,262010,100
,,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,,0,0,,33,424.59,,4,47.63,,0,0,,28,337.33,,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,คลังสินค้า <cold>,,0,0,,33,424.59,,4,47.63,,0,0,,25,303.83,23039668,23039668,262110,100
23039668-สันคอ(เตรียมสไลซ์) -WIP,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,คลังผลิต (0900),,0,0,,0,0,,0,0,,0,0,,3,33.5,23039668,23039668,262110,900
,,410610-โรงชำแหละสุกร หนองบัวลำภู,,0,0,,0,0,,0,0,,0,0,,65,803.25,,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,410610-โรงชำแหละสุกร หนองบัวลำภู,คลัง Frozen,,0,0,,0,0,,0,0,,0,0,,65,803.25,23039668,23039668,410610,100
,,410710-โรงชำแหละสุกร ยโสธร,,0,0,,24,298.6,,0,0,,0,0,,25,304.95,,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,410710-โรงชำแหละสุกร ยโสธร,คลังผลได้เชือด-บริษัท,,0,0,,24,298.6,,0,0,,0,0,,25,304.95,23039668,23039668,410710,900
,,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),,16,203.45,,74,990.27,,0,0,,0,0,,67,981.2,,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),คลังสินค้า-FG,,16,203.45,,74,990.27,,0,0,,0,0,,67,981.2,23039668,23039668,412410,900
,,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,,4,53.6,,0,0,,0,0,,0,0,,199,"2,557.21",,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,คลังสินค้า-FG (0010),,4,53.6,,0,0,,0,0,,0,0,,197,"2,528.15",23039668,23039668,539910,10
23039668-สันคอ(เตรียมสไลซ์) -WIP,539910-โรงชำแหละและตัดแต่งสุกรกำแพงเพชร,คลังผลิต (0900),,0,0,,0,0,,0,0,,0,0,,2,29.06,23039668,23039668,539910,900
,,589110-โรงชำแหละสุกรหนองคาย,,0,0,,8,94.4,,0,0,,21,275.35,,63,907.02,,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,589110-โรงชำแหละสุกรหนองคาย,คลังห้อง Cold,,0,0,,8,94.4,,0,0,,21,275.35,,63,907.02,23039668,23039668,589110,100
,,642710-HUB สุกรตัดแต่ง-แม่คือ,,0,0,,27,338.89,,2,23.7,,7,102.17,,1,12.13,,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,642710-HUB สุกรตัดแต่ง-แม่คือ,คลังสินค้า-FG,,0,0,,27,338.89,,2,23.7,,7,102.17,,1,12.13,23039668,23039668,642710,900
,,643510-โรงชำแหละสุกรแพร่,,13,175.15,,22,302.23,,0,0,,12,163.31,,12,170.58,,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,643510-โรงชำแหละสุกรแพร่,คลังสินค้า Chill,,13,175.15,,22,302.23,,0,0,,12,163.31,,12,170.58,23039668,23039668,643510,900
,,723610-โรงชำแหละสุกร แม่สอด,,0,0,,14,160.9,,0,0,,14,181.13,,3,38.69,,,,
23039668-สันคอ(เตรียมสไลซ์) -WIP,723610-โรงชำแหละสุกร แม่สอด,คลังสินค้า Chill,,0,0,,14,160.9,,0,0,,14,181.13,,3,38.69,23039668,23039668,723610,900
,,รหัสสินค้า:23039669-สามชั้นแต่ง -WIP,,0,0,,101,"1,334.48",,0,0,,0,0,,331,"4,205.86",,,,
,,412810-โรงชำแหละสุกร กาญจนบุรี,,0,0,,101,"1,334.48",,0,0,,0,0,,331,"4,205.86",,,,
23039669-สามชั้นแต่ง -WIP,412810-โรงชำแหละสุกร กาญจนบุรี,คลังสินค้า-FG (0010),,0,0,,0,0,,0,0,,0,0,,4,52.51,23039669,23039669,412810,10
23039669-สามชั้นแต่ง -WIP,412810-โรงชำแหละสุกร กาญจนบุรี,คลัง Cold (0100),,0,0,,101,"1,334.48",,0,0,,0,0,,318,"4,026.36",23039669,23039669,412810,100
23039669-สามชั้นแต่ง -WIP,412810-โรงชำแหละสุกร กาญจนบุรี,คลังผลิต (0900),,0,0,,0,0,,0,0,,0,0,,9,126.99,23039669,23039669,412810,900
,,รหัสสินค้า:23039672-สามชั้น(เตรียมสไลซ์) -WIP,,305,"4,003.11",,759,"9,155.45",,90,"1,170.76",,162,"2,572.02",,"3,221","46,187.98",,,,
,,262010-HUB สุกรตัดแต่ง-สุรินทร์,,17,223.3,,44,572.4,,0,0,,90,"1,581.80",,"1,232","19,010.45",,,,
23039672-สามชั้น(เตรียมสไลซ์) -WIP,262010-HUB สุกรตัดแต่ง-สุรินทร์,คลังสินค้า <cold>,,17,223.3,,44,572.4,,0,0,,90,"1,581.80",,"1,232","19,010.45",23039672,23039672,262010,100
,,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,,0,0,,45,605.45,,5,49.54,,4,49.7,,429,"5,916.55",,,,
23039672-สามชั้น(เตรียมสไลซ์) -WIP,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,คลังสินค้า <cold>,,0,0,,45,605.45,,5,49.54,,4,49.7,,396,"5,395.33",23039672,23039672,262110,100
23039672-สามชั้น(เตรียมสไลซ์) -WIP,262110-ศูนย์ตัดแต่งและแปรรูปสุกรขอนแก่น,คลังผลิต (0900),,0,0,,0,0,,0,0,,0,0,,33,521.22,23039672,23039672,262110,900
,,410610-โรงชำแหละสุกร หนองบัวลำภู,,0,0,,13,158.7,,0,0,,9,140.05,,218,"3,911.50",,,,
23039672-สามชั้น(เตรียมสไลซ์) -WIP,410610-โรงชำแหละสุกร หนองบัวลำภู,คลัง Frozen,,0,0,,13,158.7,,0,0,,9,140.05,,218,"3,911.50",23039672,23039672,410610,100
,,410710-โรงชำแหละสุกร ยโสธร,,0,0,,10,141.35,,0,0,,0,0,,145,"2,089.80",,,,
23039672-สามชั้น(เตรียมสไลซ์) -WIP,410710-โรงชำแหละสุกร ยโสธร,คลังผลได้เชือด-บริษัท,,0,0,,10,141.35,,0,0,,0,0,,145,"2,089.80",23039672,23039672,410710,900
,,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),,184,"2,548.56",,274,"3,497.24",,0,0,,3,41.14,,374,"5,042.23",,,,
23039672-สามชั้น(เตรียมสไลซ์) -WIP,412410-ศูนย์ตัดแต่งและแปรรูปสุกรห้วยส้ม(เชียงใหม่),คลังสินค้า-FG,,184,"2,548.56",,274,"3,497.24",,0,0,,3,41.14,,374,"5,042.23",23039672,23039672,412410,900
